date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:08:07	496980/496980	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:07%20GMT	https://www.classcentral.com/login	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/login.html	(from https://www.classcentral.com/)
21:08:07	11855/11855	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2018:13:02%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Fillustrations%2Flearning-illustration-valentine.png?auto=format&blur=200&h=650&ixlib=php-3.3.1&px=16&s=c5665658556f22828b8722568fdd1881	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/illustrations/learning-illustration-valentine6b14.png	(from https://www.classcentral.com/)
21:08:08	149851/149851	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:08%20GMT	https://www.classcentral.com/report/class-central-ddos-attack/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/class-central-ddos-attack/index.html	(from https://www.classcentral.com/)
21:08:09	754617/754617	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:08%20GMT	https://www.classcentral.com/subject/it-certifications	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/subject/it-certifications.html	(from https://www.classcentral.com/)
21:08:09	7830/7830	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:08:10%20GMT	https://www.classcentral.com/course/edx-mining-massive-datasets-2406	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/course/edx-mining-massive-datasets-2406	(from https://www.classcentral.com/)
21:08:10	703450/703450	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:09%20GMT	https://www.classcentral.com/course/edx-mechanical-ventilation-for-covid-19-19347	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/course/edx-mechanical-ventilation-for-covid-19-19347.html	(from https://www.classcentral.com/)
21:08:10	7617/7617	---MC-	429	error ('Too%20Many%20Requests')	text/html	date:Fri,%2010%20Feb%202023%2019:08:11%20GMT	https://www.classcentral.com/help/moocs	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/help/moocs	(from https://www.classcentral.com/)
21:08:11	738482/738482	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:10%20GMT	https://www.classcentral.com/course/mountains-101-7455	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/course/mountains-101-7455.html	(from https://www.classcentral.com/)
21:08:11	260/260	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2021:28:31%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-free-certificates.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b5155aa65e3f08684b348db07bc933bc	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/icon-free-certificates1174.png	(from https://www.classcentral.com/)
21:08:11	253/253	---M--	200	added ('OK')	image/png	date:Mon,%2029%20Aug%202022%2015:46:49%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-ivy-league.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f8a1677dcc3c0f63edfb09169c6e4688	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/icon-ivy-league6438.png	(from https://www.classcentral.com/)
21:08:12	249/249	---M--	200	added ('OK')	image/png	date:Tue,%2004%20Oct%202022%2010:02:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fstanford-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=19ee19b964c73d99b3a84a6117794fb7	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/stanford-trn-sq17f6.png	(from https://www.classcentral.com/)
21:08:13	780224/780224	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:12%20GMT	https://www.classcentral.com/university/stanford	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/stanford.html	(from https://www.classcentral.com/)
21:08:13	212/212	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2015:28:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-best-all-time.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=5b9352713172c7fcd977a343d792b019	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/icon-best-all-time6b4b.png	(from https://www.classcentral.com/)
21:08:13	186/186	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2007:16:15%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-cs.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=390c31c31510fa9d18c870c4a605e3d4	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/icon-csaed6.png	(from https://www.classcentral.com/)
21:08:14	251/251	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2021:28:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-sustainability.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=cf01fc7556e778ef641d9bebbb58090e	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/icon-sustainability9a1a.png	(from https://www.classcentral.com/)
21:08:14	782541/782541	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:14%20GMT	https://www.classcentral.com/collection/sustainability-online-courses	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/collection/sustainability-online-courses.html	(from https://www.classcentral.com/)
21:08:15	215/215	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2011:35:27%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fmit-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=9a7c86b420e58c1da3065805414fb058	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/mit-trn-sqf645.png	(from https://www.classcentral.com/)
21:08:16	812519/812519	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:16%20GMT	https://www.classcentral.com/university/mit	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/mit.html	(from https://www.classcentral.com/)
21:08:16	220/220	---M--	200	added ('OK')	image/png	date:Thu,%2001%20Dec%202022%2008:31:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Fgoogle-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=f576f4703270fd64e2335a08f5433212	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/google-trn-sqffa8.png	(from https://www.classcentral.com/)
21:08:17	765200/765200	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:16%20GMT	https://www.classcentral.com/institution/google	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/institution/google.html	(from https://www.classcentral.com/)
21:08:17	231/231	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2019:49:54%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Finstitutions%2Famazon-trn-sq.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=769fdd5e5fdc879377db49f65750aeb4	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/institutions/amazon-trn-sqc0bb.png	(from https://www.classcentral.com/)
21:08:18	761750/761750	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:17%20GMT	https://www.classcentral.com/institution/amazon	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/institution/amazon.html	(from https://www.classcentral.com/)
21:08:18	184/184	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2012:03:20%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Ficon-business.png?auto=format&blur=200&h=50&ixlib=php-3.3.1&px=16&s=b910d7c48aee9e8a351adbd7e5e43088	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/icon-business39ff.png	(from https://www.classcentral.com/)
21:08:18	1142742/1142742	---M--	200	added ('OK')	image/png	date:Wed,%2008%20Feb%202023%2022:37:59%20GMT	https://www.classcentral.com/images/illustrations/homepage-discover-new.png	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/images/illustrations/homepage-discover-new.png	(from https://www.classcentral.com/)
21:08:19	137725/137725	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2009:30:34%20GMT	https://www.classcentral.com/report/online-learning-deals/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/online-learning-deals/index.html	(from https://www.classcentral.com/)
21:08:19	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2009:43:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=f1c37d68ba75a2d79060c761015d13dd	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard24a9.png	(from https://www.classcentral.com/)
21:08:19	125488/125488	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2016:05:22%20GMT	https://www.classcentral.com/report/category/best-courses/	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/report/category/best-courses/index.html	(from https://www.classcentral.com/)
21:08:20	780012/780012	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:19%20GMT	https://www.classcentral.com/university/harvard	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/harvard.html	(from https://www.classcentral.com/)
21:08:20	3875/3875	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2023:46:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fharvard.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=e177bee72e03d5df7c50177940004b51	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/harvard12fb.png	(from https://www.classcentral.com/)
21:08:20	236/236	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2011:00:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4d76acd20763cefaed85c13fb5372a5f	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford5813.png	(from https://www.classcentral.com/)
21:08:20	3246/3246	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2011:14:30%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fstanford.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=88952c24aeee5f18451e40581c99deac	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/stanford692f.png	(from https://www.classcentral.com/)
21:08:21	235/235	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2011:23:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=dbb147b3f2122e282590dfa390774c91	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpurbad5.png	(from https://www.classcentral.com/)
21:08:22	747367/747367	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:21%20GMT	https://www.classcentral.com/university/iit-kharagpur	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/iit-kharagpur.html	(from https://www.classcentral.com/)
21:08:22	4415/4415	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2003:26:06%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiit-kharagpur.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=240da08e01eed98192e99ce4f1d6ce97	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iit-kharagpur3e7e.png	(from https://www.classcentral.com/)
21:08:22	239/239	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2013:17:08%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=02800637beb3661f9470dadb7ad3e8d8	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit7179.png	(from https://www.classcentral.com/)
21:08:22	741/741	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2012:58:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fmit.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=5e57f727cf0057460f8bee7213cd3539	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/mit6803.png	(from https://www.classcentral.com/)
21:08:23	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2005:36:26%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=2178a591a83a18a7787fa7f546bb197c	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricec4e3.png	(from https://www.classcentral.com/)
21:08:24	763620/763620	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:24%20GMT	https://www.classcentral.com/university/rice	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/rice.html	(from https://www.classcentral.com/)
21:08:24	4913/4913	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2003:26:07%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Frice.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=a4cd65fffbdcfa9e4f713a0f8727ca9f	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/ricecc22.png	(from https://www.classcentral.com/)
21:08:25	240/240	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2008:23:24%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=93aa888ff0997150eb3cd10fd4793843	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm5204.png	(from https://www.classcentral.com/)
21:08:25	743709/743709	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:25%20GMT	https://www.classcentral.com/university/iitm	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/iitm.html	(from https://www.classcentral.com/)
21:08:25	5548/5548	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2002:41:45%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fiitm.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=78fd57bad00a8445c4a83e942421bdfa	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/iitm3280.png	(from https://www.classcentral.com/)
21:08:26	229/229	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2011:23:34%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=a591532afd41f2ce4428d919445e07c6	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia9b1a.png	(from https://www.classcentral.com/)
21:08:27	761303/761303	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:27%20GMT	https://www.classcentral.com/university/columbia	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/columbia.html	(from https://www.classcentral.com/)
21:08:27	2387/2387	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2017:17:58%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcolumbia.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=cda5c4e367a8d8597981733b1a1e2020	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/columbia3755.png	(from https://www.classcentral.com/)
21:08:28	237/237	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Nov%202022%2010:42:39%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=4e41c1451711a035caa7d02d9d276d15	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornella27f.png	(from https://www.classcentral.com/)
21:08:28	741637/741637	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:28%20GMT	https://www.classcentral.com/university/cornell	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/cornell.html	(from https://www.classcentral.com/)
21:08:28	4778/4778	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2014:07:16%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fcornell.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c281a17cd599f91a73543731494ff4de	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/cornell9c0f.png	(from https://www.classcentral.com/)
21:08:29	238/238	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2011:55:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=7591ca2c569462d7117aa23378267c2e	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh47df.png	(from https://www.classcentral.com/)
21:08:30	789871/789871	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:30%20GMT	https://www.classcentral.com/university/edinburgh	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/edinburgh.html	(from https://www.classcentral.com/)
21:08:30	5180/5180	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2007:48:05%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fedinburgh.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=02e1424f140c413a5f4bff39345aade7	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/edinburgh3216.png	(from https://www.classcentral.com/)
21:08:31	241/241	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2011:18:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=d06c10c597caa799bfb87e0053557753	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue21f6.png	(from https://www.classcentral.com/)
21:08:31	746658/746658	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:31%20GMT	https://www.classcentral.com/university/purdue	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/purdue.html	(from https://www.classcentral.com/)
21:08:31	1879/1879	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2005:30:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpurdue.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=57260d55af3c798ab3c3c38fd644d5dc	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/purdue39cf.png	(from https://www.classcentral.com/)
21:08:32	203/203	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2009:43:35%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=3d58c48b5efe9a51f65f424dd4af6262	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/pennab51.png	(from https://www.classcentral.com/)
21:08:33	802945/802945	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:32%20GMT	https://www.classcentral.com/university/penn	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/penn.html	(from https://www.classcentral.com/)
21:08:33	2471/2471	---M--	200	added ('OK')	image/png	date:Thu,%2009%20Feb%202023%2022:18:21%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fpenn.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=9be4953459c0a57a968f58552de3da24	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/penn0cdc.png	(from https://www.classcentral.com/)
21:08:34	170/170	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2011:18:51%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=57ad7d266b06143d32665738cbaff375	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukedf08.png	(from https://www.classcentral.com/)
21:08:34	770805/770805	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:34%20GMT	https://www.classcentral.com/university/duke	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/duke.html	(from https://www.classcentral.com/)
21:08:34	1630/1630	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2005:30:36%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fduke.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=7badaeb1866525d65f9e1b769fd1c8a8	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/dukebf93.png	(from https://www.classcentral.com/)
21:08:35	220/220	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2009:03:03%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=031c94c40f8a9dfb3a6ffdbd8fd257ad	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umichb05a.png	(from https://www.classcentral.com/)
21:08:36	799659/799659	---MCZ	200	added ('OK')	text/html	date:Fri,%2010%20Feb%202023%2019:08:36%20GMT	https://www.classcentral.com/university/umich	E:/Coding/scrape%20a%20website/the%20website/classcentral2/www.classcentral.com/university/umich.html	(from https://www.classcentral.com/)
21:08:36	2702/2702	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2017:39:18%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fhomepage%2Fumich.png?auto=format&cs=strip&fit=&h=50&ixlib=php-3.3.1&w=50&s=c3639dfc0b29edccbff274081475d99f	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/homepage/umich1bfb.png	(from https://www.classcentral.com/)
21:08:37	174/174	---M--	200	added ('OK')	image/png	date:Fri,%2010%20Feb%202023%2014:22:48%20GMT	https://ccweb.imgix.net/https%3A%2F%2Fwww.classcentral.com%2Fimages%2Flogos%2Fproviders%2Fcoursera-trn-sq.png?auto=format&blur=200&cs=strip&fit=&h=50&ixlib=php-3.3.1&px=16&w=50&s=62444c850e8c2df63744ab05e62b1a08	E:/Coding/scrape%20a%20website/the%20website/classcentral2/ccweb.imgix.net/https_/www.classcentral.com/images/logos/providers/coursera-trn-sqc43d.png	(from https://www.classcentral.com/)
